fid,ID_0,ISO,NAME_0,ID_1,NAME_1,ID_2,NAME_2,TYPE_2,ENGTYPE_2,NL_NAME_2,VARNAME_2,pop_sum
4214,33,BRA,Brazil,21,Rio Grande do Sul,4214,Sapucaia do Sul,Município,Municipality,,,141286
4215,33,BRA,Brazil,21,Rio Grande do Sul,4215,Sarandi,Município,Municipality,,,24066
4216,33,BRA,Brazil,21,Rio Grande do Sul,4216,Seberi,Município,Municipality,,,12791
4217,33,BRA,Brazil,21,Rio Grande do Sul,4217,Sede Nova,Município,Municipality,,,2599
4218,33,BRA,Brazil,21,Rio Grande do Sul,4218,Segredo,Município,Municipality,,,5700
4219,33,BRA,Brazil,21,Rio Grande do Sul,4219,Selbach,Município,Municipality,,,5300
4220,33,BRA,Brazil,21,Rio Grande do Sul,4220,Senador Salgado Filho,Município,Municipality,,,2570
4221,33,BRA,Brazil,21,Rio Grande do Sul,4221,Sentinela do Sul,Município,Municipality,,,5622
4222,33,BRA,Brazil,21,Rio Grande do Sul,4222,Serafina Corrêa,Município,Municipality,,,18207
4223,33,BRA,Brazil,21,Rio Grande do Sul,4223,Sertão Santana,Município,Municipality,,,6014
4224,33,BRA,Brazil,21,Rio Grande do Sul,4224,Sertão,Município,Municipality,,,5229
4225,33,BRA,Brazil,21,Rio Grande do Sul,4225,Sete de Setembro,Município,Municipality,,,1765
4226,33,BRA,Brazil,21,Rio Grande do Sul,4226,Severiano de Almeida,Município,Municipality,,,3258
4227,33,BRA,Brazil,21,Rio Grande do Sul,4227,Silveira Martins,Município,Municipality,,,2094
4228,33,BRA,Brazil,21,Rio Grande do Sul,4228,Sinimbu,Município,Municipality,,,8096
4229,33,BRA,Brazil,21,Rio Grande do Sul,4229,Sobradinho,Município,Municipality,,,16741
4230,33,BRA,Brazil,21,Rio Grande do Sul,4230,Soledade,Município,Municipality,,,31222
4231,33,BRA,Brazil,21,Rio Grande do Sul,4231,Tabaí,Município,Municipality,,,4614
4232,33,BRA,Brazil,21,Rio Grande do Sul,4232,Tapejara,Município,Municipality,,,27971
4233,33,BRA,Brazil,21,Rio Grande do Sul,4233,Tapera,Município,Municipality,,,11317
4234,33,BRA,Brazil,21,Rio Grande do Sul,4234,Tapes,Município,Municipality,,,13897
4235,33,BRA,Brazil,21,Rio Grande do Sul,4235,Taquara,Município,Municipality,,,53301
4236,33,BRA,Brazil,21,Rio Grande do Sul,4236,Taquari,Município,Municipality,,,25117
4237,33,BRA,Brazil,21,Rio Grande do Sul,4237,Taquaruçu do Sul,Município,Municipality,,,3261
4238,33,BRA,Brazil,21,Rio Grande do Sul,4238,Tavares,Município,Municipality,,,5364
4239,33,BRA,Brazil,21,Rio Grande do Sul,4239,Tenente Portela,Município,Municipality,,,15167
4240,33,BRA,Brazil,21,Rio Grande do Sul,4240,Terra de Areia,Município,Municipality,,,12344
4241,33,BRA,Brazil,21,Rio Grande do Sul,4241,Teutônia,Município,Municipality,,,37037
4242,33,BRA,Brazil,21,Rio Grande do Sul,4242,Tiradentes do Sul,Município,Municipality,,,4605
4243,33,BRA,Brazil,21,Rio Grande do Sul,4243,Toropi,Município,Municipality,,,2534
4244,33,BRA,Brazil,21,Rio Grande do Sul,4244,Torres,Município,Municipality,,,44470
4245,33,BRA,Brazil,21,Rio Grande do Sul,4245,Três Arroios,Município,Municipality,,,2483
4246,33,BRA,Brazil,21,Rio Grande do Sul,4246,Três Cachoeiras,Município,Municipality,,,11582
4247,33,BRA,Brazil,21,Rio Grande do Sul,4247,Três Coroas,Município,Municipality,,,25141
4248,33,BRA,Brazil,21,Rio Grande do Sul,4248,Três de Maio,Município,Municipality,,,26084
4249,33,BRA,Brazil,21,Rio Grande do Sul,4249,Três Forquilhas,Município,Municipality,,,2729
4250,33,BRA,Brazil,21,Rio Grande do Sul,4250,Três Palmeiras,Município,Municipality,,,5022
4251,33,BRA,Brazil,21,Rio Grande do Sul,4251,Três Passos,Município,Municipality,,,26588
4252,33,BRA,Brazil,21,Rio Grande do Sul,4252,Tramandaí,Município,Municipality,,,57468
4253,33,BRA,Brazil,21,Rio Grande do Sul,4253,Travesseiro,Município,Municipality,,,2076
4254,33,BRA,Brazil,21,Rio Grande do Sul,4254,Trindade do Sul,Município,Municipality,,,8266
4255,33,BRA,Brazil,21,Rio Grande do Sul,4255,Triunfo,Município,Municipality,,,28879
4256,33,BRA,Brazil,21,Rio Grande do Sul,4256,Tucunduva,Município,Municipality,,,5481
4257,33,BRA,Brazil,21,Rio Grande do Sul,4257,Tunas,Município,Municipality,,,3414
4258,33,BRA,Brazil,21,Rio Grande do Sul,4258,Tupanci do Sul,Município,Municipality,,,1293
4259,33,BRA,Brazil,21,Rio Grande do Sul,4259,Tupanciretã,Município,Municipality,,,19232
4260,33,BRA,Brazil,21,Rio Grande do Sul,4260,Tupandi,Município,Municipality,,,5537
4261,33,BRA,Brazil,21,Rio Grande do Sul,4261,Tuparendi,Município,Municipality,,,8655
4262,33,BRA,Brazil,21,Rio Grande do Sul,4262,Turuçu,Município,Municipality,,,3635
4263,33,BRA,Brazil,21,Rio Grande do Sul,4263,Ubiretama,Município,Municipality,,,1978
4264,33,BRA,Brazil,21,Rio Grande do Sul,4264,União da Serra,Município,Municipality,,,1132
4265,33,BRA,Brazil,21,Rio Grande do Sul,4265,Unistalda,Município,Municipality,,,1853
4266,33,BRA,Brazil,21,Rio Grande do Sul,4266,urea,Município,Municipality,,,3324
4267,33,BRA,Brazil,21,Rio Grande do Sul,4267,Uruguaiana,Município,Municipality,,,115132
4268,33,BRA,Brazil,21,Rio Grande do Sul,4268,Vacaria,Município,Municipality,,,67037
4269,33,BRA,Brazil,21,Rio Grande do Sul,4269,Vale do Sol,Município,Municipality,,,9070
4270,33,BRA,Brazil,21,Rio Grande do Sul,4270,Vale Real,Município,Municipality,,,6563
4271,33,BRA,Brazil,21,Rio Grande do Sul,4271,Vale Verde,Município,Municipality,,,3137
4272,33,BRA,Brazil,21,Rio Grande do Sul,4272,Vanini,Município,Municipality,,,2125
4273,33,BRA,Brazil,21,Rio Grande do Sul,4273,Venâncio Aires,Município,Municipality,,,71525
4274,33,BRA,Brazil,21,Rio Grande do Sul,4274,Vera Cruz,Município,Municipality,,,28491
4275,33,BRA,Brazil,21,Rio Grande do Sul,4275,Veranópolis,Município,Municipality,,,25114
4276,33,BRA,Brazil,21,Rio Grande do Sul,4276,Vespasiano Correa,Município,Municipality,,,1842
4277,33,BRA,Brazil,21,Rio Grande do Sul,4277,Viadutos,Município,Municipality,,,4628
4278,33,BRA,Brazil,21,Rio Grande do Sul,4278,Viamão,Município,Municipality,,,216990
4279,33,BRA,Brazil,21,Rio Grande do Sul,4279,Vicente Dutra,Município,Municipality,,,4577
4280,33,BRA,Brazil,21,Rio Grande do Sul,4280,Victor Graeff,Município,Municipality,,,3620
4281,33,BRA,Brazil,21,Rio Grande do Sul,4281,Vila Flores,Município,Municipality,,,3928
4282,33,BRA,Brazil,21,Rio Grande do Sul,4282,Vila Lângaro,Município,Municipality,,,2070
4283,33,BRA,Brazil,21,Rio Grande do Sul,4283,Vila Maria,Município,Municipality,,,4646
4284,33,BRA,Brazil,21,Rio Grande do Sul,4284,Vila Nova do Sul,Município,Municipality,,,3761
4285,33,BRA,Brazil,21,Rio Grande do Sul,4285,Vista Alegre do Prata,Município,Municipality,,,1720
4286,33,BRA,Brazil,21,Rio Grande do Sul,4286,Vista Alegre,Município,Municipality,,,2703
4287,33,BRA,Brazil,21,Rio Grande do Sul,4287,Vista Gaúcha,Município,Municipality,,,2884
4288,33,BRA,Brazil,21,Rio Grande do Sul,4288,Vitória das Misses,Município,Municipality,,,3295
4289,33,BRA,Brazil,21,Rio Grande do Sul,4289,Xangri-lá,Município,Municipality,,,18282
4290,33,BRA,Brazil,22,Rondônia,4290,Alta Floresta d'Oeste,Município,Municipality,,,20265
4291,33,BRA,Brazil,22,Rondônia,4291,Alto Alegre dos Parecis,Município,Municipality,,,11106
4292,33,BRA,Brazil,22,Rondônia,4292,Alto Paraíso,Município,Municipality,,,16125
4293,33,BRA,Brazil,22,Rondônia,4293,Alvorada d'Oeste,Município,Municipality,,,11677
4294,33,BRA,Brazil,22,Rondônia,4294,Ariquemes,Município,Municipality,,,101256
4295,33,BRA,Brazil,22,Rondônia,4295,Buritis,Município,Municipality,,,26244
4296,33,BRA,Brazil,22,Rondônia,4296,Cacaulândia,Município,Municipality,,,3548
4297,33,BRA,Brazil,22,Rondônia,4297,Cacoal,Município,Municipality,,,92127
4298,33,BRA,Brazil,22,Rondônia,4298,Campo Novo de Rondônia,Município,Municipality,,,7454
4299,33,BRA,Brazil,22,Rondônia,4299,Candeias do Jamari,Município,Municipality,,,23838
4300,33,BRA,Brazil,22,Rondônia,4300,Castanheiras,Município,Municipality,,,3091
4301,33,BRA,Brazil,22,Rondônia,4301,Cerejeiras,Município,Municipality,,,15512
4302,33,BRA,Brazil,22,Rondônia,4302,Chupinguaia,Município,Municipality,,,10063
4303,33,BRA,Brazil,22,Rondônia,4303,Colorado do Oeste,Município,Municipality,,,14569
4304,33,BRA,Brazil,22,Rondônia,4304,Corumbiara,Município,Municipality,,,7056
4305,33,BRA,Brazil,22,Rondônia,4305,Costa Marques,Município,Municipality,,,14457
4306,33,BRA,Brazil,22,Rondônia,4306,Cujubim,Município,Municipality,,,14407
4307,33,BRA,Brazil,22,Rondônia,4307,Espigão d'Oeste,Município,Municipality,,,30520
4308,33,BRA,Brazil,22,Rondônia,4308,Governador Jorge Teixeira,Município,Municipality,,,7056
4309,33,BRA,Brazil,22,Rondônia,4309,Guajará-Mirim,Município,Municipality,,,39135
4310,33,BRA,Brazil,22,Rondônia,4310,Itapuã do Oeste,Município,Municipality,,,8831
4311,33,BRA,Brazil,22,Rondônia,4311,Jaru,Município,Municipality,,,50516
4312,33,BRA,Brazil,22,Rondônia,4312,Ji-Paraná,Município,Municipality,,,129929
4313,33,BRA,Brazil,22,Rondônia,4313,Machadinho,Município,Municipality,,,30843
4314,33,BRA,Brazil,22,Rondônia,4314,Ministro Andreazza,Município,Municipality,,,5242
4315,33,BRA,Brazil,22,Rondônia,4315,Mirante da Serra,Município,Municipality,,,8225
4316,33,BRA,Brazil,22,Rondônia,4316,Monte Negro,Município,Municipality,,,10585
4317,33,BRA,Brazil,22,Rondônia,4317,Nova Brasilândia d'Oeste,Município,Municipality,,,11661
4318,33,BRA,Brazil,22,Rondônia,4318,Nova Mamoré,Município,Municipality,,,27156
4319,33,BRA,Brazil,22,Rondônia,4319,Nova União,Município,Municipality,,,5716
4320,33,BRA,Brazil,22,Rondônia,4320,Novo Horizonte do Oeste,Município,Municipality,,,6750
4321,33,BRA,Brazil,22,Rondônia,4321,Ouro Preto do Oeste,Município,Municipality,,,34142
4322,33,BRA,Brazil,22,Rondônia,4322,Parecis,Município,Municipality,,,3817
4323,33,BRA,Brazil,22,Rondônia,4323,Pimenta Bueno,Município,Municipality,,,36786
4324,33,BRA,Brazil,22,Rondônia,4324,Pimenteiras do Oeste,Município,Municipality,,,1701
4325,33,BRA,Brazil,22,Rondônia,4325,Porto Velho,Município,Municipality,,,485272
4326,33,BRA,Brazil,22,Rondônia,4326,Presidente Médici,Município,Municipality,,,18185
4327,33,BRA,Brazil,22,Rondônia,4327,Primavera de Rondônia,Município,Municipality,,,2908
4328,33,BRA,Brazil,22,Rondônia,4328,Rio Crespo,Município,Municipality,,,3756
4329,33,BRA,Brazil,22,Rondônia,4329,Rolim de Moura,Município,Municipality,,,60190
4330,33,BRA,Brazil,22,Rondônia,4330,São Felipe d'Oeste,Município,Municipality,,,5520
4331,33,BRA,Brazil,22,Rondônia,4331,São Francisco do Guaporé,Município,Municipality,,,19244
4332,33,BRA,Brazil,22,Rondônia,4332,São Miguel do Guaporé,Município,Municipality,,,15787
4333,33,BRA,Brazil,22,Rondônia,4333,Santa Luzia d'Oeste,Município,Municipality,,,6793
4334,33,BRA,Brazil,22,Rondônia,4334,Seringueiras,Município,Municipality,,,15189
4335,33,BRA,Brazil,22,Rondônia,4335,Teixeirópolis,Município,Municipality,,,4035
4336,33,BRA,Brazil,22,Rondônia,4336,Theobroma,Município,Municipality,,,7086
4337,33,BRA,Brazil,22,Rondônia,4337,Urupá,Município,Municipality,,,9864
4338,33,BRA,Brazil,22,Rondônia,4338,Vale do Anari,Município,Municipality,,,7186
4339,33,BRA,Brazil,22,Rondônia,4339,Vale do Paraíso,Município,Municipality,,,5805
4340,33,BRA,Brazil,22,Rondônia,4340,Vilhena,Município,Municipality,,,103327
4341,33,BRA,Brazil,23,Roraima,4341,Alto Alegre,Município,Municipality,,,22917
4342,33,BRA,Brazil,23,Roraima,4342,Amajari,Município,Municipality,,,15590
4343,33,BRA,Brazil,23,Roraima,4343,Boa Vista,Município,Municipality,,,460902
4344,33,BRA,Brazil,23,Roraima,4344,Bonfim,Município,Municipality,,,14953
4345,33,BRA,Brazil,23,Roraima,4345,Cantá,Município,Municipality,,,20575
4346,33,BRA,Brazil,23,Roraima,4346,Caracaraí,Município,Municipality,,,22284
4347,33,BRA,Brazil,23,Roraima,4347,Caroebe,Município,Municipality,,,11674
4348,33,BRA,Brazil,23,Roraima,4348,Iracema,Município,Municipality,,,9128
4349,33,BRA,Brazil,23,Roraima,4349,Mucajaí,Município,Municipality,,,21313
4350,33,BRA,Brazil,23,Roraima,4350,Normandia,Município,Municipality,,,15456
4351,33,BRA,Brazil,23,Roraima,4351,Pacaraima,Município,Municipality,,,20478
4352,33,BRA,Brazil,23,Roraima,4352,Rorainópolis,Município,Municipality,,,35999
4353,33,BRA,Brazil,23,Roraima,4353,São João da Baliza,Município,Municipality,,,9700
4354,33,BRA,Brazil,23,Roraima,4354,São Luiz,Município,Municipality,,,7725
4355,33,BRA,Brazil,23,Roraima,4355,Uiramutã,Município,Municipality,,,15463
4356,33,BRA,Brazil,24,São Paulo,4356,Óleo,Município,Municipality,,,2461
4357,33,BRA,Brazil,24,São Paulo,4357,Águas da Prata,Município,Municipality,,,7334
4358,33,BRA,Brazil,24,São Paulo,4358,Águas de Lindóia,Município,Municipality,,,19094
4359,33,BRA,Brazil,24,São Paulo,4359,Águas de São Pedro,Município,Municipality,,,2708
4360,33,BRA,Brazil,24,São Paulo,4360,Águas de Santa Bárbara,Município,Municipality,,,7926
4361,33,BRA,Brazil,24,São Paulo,4361,Álvares Florence,Município,Municipality,,,4081
4362,33,BRA,Brazil,24,São Paulo,4362,Álvares Machado,Município,Municipality,,,29169
4363,33,BRA,Brazil,24,São Paulo,4363,Álvaro de Carvalho,Município,Municipality,,,5005
4364,33,BRA,Brazil,24,São Paulo,4364,Adamantina,Município,Municipality,,,36328
4365,33,BRA,Brazil,24,São Paulo,4365,Adolfo,Município,Municipality,,,4768
4366,33,BRA,Brazil,24,São Paulo,4366,Aguai,Município,Municipality,,,33176
4367,33,BRA,Brazil,24,São Paulo,4367,Agudos,Município,Municipality,,,40036
4368,33,BRA,Brazil,24,São Paulo,4368,Alambari,Município,Municipality,,,6648
4369,33,BRA,Brazil,24,São Paulo,4369,Alfredo Marconde,Município,Municipality,,,4887
4370,33,BRA,Brazil,24,São Paulo,4370,Altair,Município,Municipality,,,3345
4371,33,BRA,Brazil,24,São Paulo,4371,Altinópolis,Município,Municipality,,,17881
4372,33,BRA,Brazil,24,São Paulo,4372,Alto Alegre,Município,Municipality,,,3834
4373,33,BRA,Brazil,24,São Paulo,4373,Alumínio,Município,Municipality,,,17222
4374,33,BRA,Brazil,24,São Paulo,4374,Alvinlândia,Município,Municipality,,,2878
4375,33,BRA,Brazil,24,São Paulo,4375,Américo Brasiliense,Município,Municipality,,,30331
4376,33,BRA,Brazil,24,São Paulo,4376,Américo de Campos,Município,Municipality,,,58922
4377,33,BRA,Brazil,24,São Paulo,4377,Americana,Município,Municipality,,,241877
4378,33,BRA,Brazil,24,São Paulo,4378,Amparo,Município,Municipality,,,18442
4379,33,BRA,Brazil,24,São Paulo,4379,Analandia,Município,Municipality,,,4853
4380,33,BRA,Brazil,24,São Paulo,4380,Andradina,Município,Municipality,,,63630
4381,33,BRA,Brazil,24,São Paulo,4381,Angatuba,Município,Municipality,,,25357
4382,33,BRA,Brazil,24,São Paulo,4382,Anhembi,Município,Municipality,,,6123
4383,33,BRA,Brazil,24,São Paulo,4383,Anhumas,Município,Municipality,,,4322
4384,33,BRA,Brazil,24,São Paulo,4384,Aparecida doeste,Município,Municipality,,,4008
4385,33,BRA,Brazil,24,São Paulo,4385,Aparecida,Município,Municipality,,,32820
4386,33,BRA,Brazil,24,São Paulo,4386,Apiaí,Município,Municipality,,,24587
4387,33,BRA,Brazil,24,São Paulo,4387,Araçariguama,Município,Municipality,,,23481
4388,33,BRA,Brazil,24,São Paulo,4388,Araçatuba,Município,Municipality,,,213263
4389,33,BRA,Brazil,24,São Paulo,4389,Araçoiaba da Serra,Município,Municipality,,,35232
4390,33,BRA,Brazil,24,São Paulo,4390,Aramina,Município,Municipality,,,5688
4391,33,BRA,Brazil,24,São Paulo,4391,Arandu,Município,Municipality,,,7329
4392,33,BRA,Brazil,24,São Paulo,4392,Arapeí,Município,Municipality,,,2290
4393,33,BRA,Brazil,24,São Paulo,4393,Araraquara,Município,Municipality,,,262984
4394,33,BRA,Brazil,24,São Paulo,4394,Araras,Município,Municipality,,,139467
4395,33,BRA,Brazil,24,São Paulo,4395,Arco-íris,Município,Municipality,,,2147
4396,33,BRA,Brazil,24,São Paulo,4396,Arealva,Município,Municipality,,,8514
4397,33,BRA,Brazil,24,São Paulo,4397,Areiópolis,Município,Municipality,,,10064
4398,33,BRA,Brazil,24,São Paulo,4398,Areias,Município,Municipality,,,3575
4399,33,BRA,Brazil,24,São Paulo,4399,Ariranha,Município,Municipality,,,7201
4400,33,BRA,Brazil,24,São Paulo,4400,Artur Nogueira,Município,Municipality,,,55399
4401,33,BRA,Brazil,24,São Paulo,4401,Aruja,Município,Municipality,,,101632
4402,33,BRA,Brazil,24,São Paulo,4402,Aspásia,Município,Municipality,,,1891
4403,33,BRA,Brazil,24,São Paulo,4403,Assis,Município,Municipality,,,107581
4404,33,BRA,Brazil,24,São Paulo,4404,Atibaia,Município,Municipality,,,172531
4405,33,BRA,Brazil,24,São Paulo,4405,Auriflama,Município,Municipality,,,13677
4406,33,BRA,Brazil,24,São Paulo,4406,Avaí,Município,Municipality,,,4307
4407,33,BRA,Brazil,24,São Paulo,4407,Avanhandava,Município,Municipality,,,11991
4408,33,BRA,Brazil,24,São Paulo,4408,Avare,Município,Municipality,,,99482
4409,33,BRA,Brazil,24,São Paulo,4409,Bálsamo,Município,Municipality,,,10409
4410,33,BRA,Brazil,24,São Paulo,4410,Bady Bassitt,Município,Municipality,,,31517
4411,33,BRA,Brazil,24,São Paulo,4411,Balbinos,Município,Municipality,,,4806
4412,33,BRA,Brazil,24,São Paulo,4412,Bananal,Município,Municipality,,,10011
4413,33,BRA,Brazil,24,São Paulo,4413,Barão de Antonina,Município,Municipality,,,3813
4414,33,BRA,Brazil,24,São Paulo,4414,Barbosa,Município,Municipality,,,5287
4415,33,BRA,Brazil,24,São Paulo,4415,Bariri,Município,Municipality,,,32796
4416,33,BRA,Brazil,24,São Paulo,4416,Barra Bonita,Município,Municipality,,,34466
4417,33,BRA,Brazil,24,São Paulo,4417,Barra do Chapéu,Município,Municipality,,,5429
4418,33,BRA,Brazil,24,São Paulo,4418,Barra do Turvo,Município,Municipality,,,6394
4419,33,BRA,Brazil,24,São Paulo,4419,Barretos,Município,Municipality,,,130401
4420,33,BRA,Brazil,24,São Paulo,4420,Barrinha,Município,Municipality,,,34266
4421,33,BRA,Brazil,24,São Paulo,4421,Barueri,Município,Municipality,,,350543
4422,33,BRA,Brazil,24,São Paulo,4422,Bastos,Município,Municipality,,,22490
4423,33,BRA,Brazil,24,São Paulo,4423,Batatais,Município,Municipality,,,60845
4424,33,BRA,Brazil,24,São Paulo,4424,Bauru,Município,Municipality,,,405022
4425,33,BRA,Brazil,24,São Paulo,4425,Bebedouro,Município,Municipality,,,79378
4426,33,BRA,Brazil,24,São Paulo,4426,Bento de Abreu,Município,Municipality,,,2715
4427,33,BRA,Brazil,24,São Paulo,4427,Bernardino de Campos,Município,Municipality,,,12273
4428,33,BRA,Brazil,24,São Paulo,4428,Bertioga,Município,Municipality,,,67167
4429,33,BRA,Brazil,24,São Paulo,4429,Bilac,Município,Municipality,,,7628
4430,33,BRA,Brazil,24,São Paulo,4430,Birigui,Município,Municipality,,,127126
4431,33,BRA,Brazil,24,São Paulo,4431,Biritiba Mirim,Município,Municipality,,,31186
4432,33,BRA,Brazil,24,São Paulo,4432,Boa Esperanca do Sul,Município,Municipality,,,12854
4433,33,BRA,Brazil,24,São Paulo,4433,Bocaina,Município,Municipality,,,11756
4434,33,BRA,Brazil,24,São Paulo,4434,Bofete,Município,Municipality,,,11142
4435,33,BRA,Brazil,24,São Paulo,4435,Boituva,Município,Municipality,,,66185
4436,33,BRA,Brazil,24,São Paulo,4436,Bom Sucesso de Itararé,Município,Municipality,,,3647
4437,33,BRA,Brazil,24,São Paulo,4437,Bon Jesus dos Perdoes,Município,Municipality,,,23802
4438,33,BRA,Brazil,24,São Paulo,4438,Borá,Município,Municipality,,,978
4439,33,BRA,Brazil,24,São Paulo,4439,Boracéia,Município,Municipality,,,5013
4440,33,BRA,Brazil,24,São Paulo,4440,Borborema,Município,Municipality,,,14702
4441,33,BRA,Brazil,24,São Paulo,4441,Borebi,Município,Municipality,,,2937
4442,33,BRA,Brazil,24,São Paulo,4442,Botucatu,Município,Municipality,,,155556
4443,33,BRA,Brazil,24,São Paulo,4443,Bragança Paulista,Município,Municipality,,,191467
4444,33,BRA,Brazil,24,São Paulo,4444,Brauna,Município,Municipality,,,5665
4445,33,BRA,Brazil,24,São Paulo,4445,Brejo Alegre,Município,Municipality,,,2669
4446,33,BRA,Brazil,24,São Paulo,4446,Brodosqui,Município,Municipality,,,27369
4447,33,BRA,Brazil,24,São Paulo,4447,Brotas,Município,Municipality,,,25529
4448,33,BRA,Brazil,24,São Paulo,4448,Buri,Município,Municipality,,,21695
4449,33,BRA,Brazil,24,São Paulo,4449,Buritama,Município,Municipality,,,18354
4450,33,BRA,Brazil,24,São Paulo,4450,Buritizal,Município,Municipality,,,4577
4451,33,BRA,Brazil,24,São Paulo,4451,Cássia dos Coqueiros,Município,Municipality,,,2933
4452,33,BRA,Brazil,24,São Paulo,4452,Cândido Mota,Município,Municipality,,,30513
4453,33,BRA,Brazil,24,São Paulo,4453,Cândido Rodrigues,Município,Municipality,,,3097
4454,33,BRA,Brazil,24,São Paulo,4454,Caçapava,Município,Municipality,,,102831
4455,33,BRA,Brazil,24,São Paulo,4455,Cabrália Paulista,Município,Municipality,,,4434
4456,33,BRA,Brazil,24,São Paulo,4456,Cabreúva,Município,Municipality,,,50382
4457,33,BRA,Brazil,24,São Paulo,4457,Cachoeira Paulista,Município,Municipality,,,32787
4458,33,BRA,Brazil,24,São Paulo,4458,Cafelândia,Município,Municipality,,,17275
4459,33,BRA,Brazil,24,São Paulo,4459,Caiabu,Município,Municipality,,,3633
4460,33,BRA,Brazil,24,São Paulo,4460,Caieiras,Município,Municipality,,,99257
4461,33,BRA,Brazil,24,São Paulo,4461,Caiuá,Município,Municipality,,,5721
4462,33,BRA,Brazil,24,São Paulo,4462,Cajamar,Município,Municipality,,,88526
4463,33,BRA,Brazil,24,São Paulo,4463,Cajati,Município,Municipality,,,29669
4464,33,BRA,Brazil,24,São Paulo,4464,Cajobi,Município,Municipality,,,8985
4465,33,BRA,Brazil,24,São Paulo,4465,Cajuru,Município,Municipality,,,24701
4466,33,BRA,Brazil,24,São Paulo,4466,Campina do Monte Alegre,Município,Municipality,,,6094
4467,33,BRA,Brazil,24,São Paulo,4467,Campinas,Município,Municipality,,,1200569
4468,33,BRA,Brazil,24,São Paulo,4468,Campo Limpo Paulista,Município,Municipality,,,59687
4469,33,BRA,Brazil,24,São Paulo,4469,Campos do Jordão,Município,Municipality,,,67528
4470,33,BRA,Brazil,24,São Paulo,4470,Campos Novos Paulista,Município,Municipality,,,5137
4471,33,BRA,Brazil,24,São Paulo,4471,Cananéia,Município,Municipality,,,25233
4472,33,BRA,Brazil,24,São Paulo,4472,Canas,Município,Municipality,,,5231
4473,33,BRA,Brazil,24,São Paulo,4473,Canitar,Município,Municipality,,,6966
4474,33,BRA,Brazil,24,São Paulo,4474,Capão Bonito,Município,Municipality,,,48242
4475,33,BRA,Brazil,24,São Paulo,4475,Capela do Alto,Município,Municipality,,,25095
4476,33,BRA,Brazil,24,São Paulo,4476,Capivari,Município,Municipality,,,52836
4477,33,BRA,Brazil,24,São Paulo,4477,Caraguatatuba,Município,Municipality,,,147034
4478,33,BRA,Brazil,24,São Paulo,4478,Carapicuíba,Município,Municipality,,,387793
4479,33,BRA,Brazil,24,São Paulo,4479,Cardoso,Município,Municipality,,,11307
4480,33,BRA,Brazil,24,São Paulo,4480,Casa Branca,Município,Municipality,,,29296
4481,33,BRA,Brazil,24,São Paulo,4481,Castilho,Município,Municipality,,,21302
4482,33,BRA,Brazil,24,São Paulo,4482,Catanduva,Município,Municipality,,,120564
4483,33,BRA,Brazil,24,São Paulo,4483,Catigua,Município,Municipality,,,7258
4484,33,BRA,Brazil,24,São Paulo,4484,Cedral,Município,Municipality,,,14527
4485,33,BRA,Brazil,24,São Paulo,4485,Cerqueira César,Município,Municipality,,,23327
4486,33,BRA,Brazil,24,São Paulo,4486,Cerquilho,Município,Municipality,,,47953
4487,33,BRA,Brazil,24,São Paulo,4487,Cesário Lange,Município,Municipality,,,20799
4488,33,BRA,Brazil,24,São Paulo,4488,Charqueada,Município,Municipality,,,15692
4489,33,BRA,Brazil,24,São Paulo,4489,Chavantes,Município,Municipality,,,12690
4490,33,BRA,Brazil,24,São Paulo,4490,Clementina,Município,Municipality,,,7206
4491,33,BRA,Brazil,24,São Paulo,4491,Colômbia,Município,Municipality,,,7086
4492,33,BRA,Brazil,24,São Paulo,4492,Colina,Município,Municipality,,,19455
4493,33,BRA,Brazil,24,São Paulo,4493,Conchal,Município,Municipality,,,30001
4494,33,BRA,Brazil,24,São Paulo,4494,Conchas,Município,Municipality,,,14867
4495,33,BRA,Brazil,24,São Paulo,4495,Cordeirópolis,Município,Municipality,,,26447
4496,33,BRA,Brazil,24,São Paulo,4496,Coroados,Município,Municipality,,,5619
4497,33,BRA,Brazil,24,São Paulo,4497,Coronel Macedo,Município,Municipality,,,4094
4498,33,BRA,Brazil,24,São Paulo,4498,Corumbataí,Município,Municipality,,,4458
4499,33,BRA,Brazil,24,São Paulo,4499,Cosmópolis,Município,Municipality,,,60969
4500,33,BRA,Brazil,24,São Paulo,4500,Cosmorama,Município,Municipality,,,9454
4501,33,BRA,Brazil,24,São Paulo,4501,Cotia,Município,Municipality,,,304008
4502,33,BRA,Brazil,24,São Paulo,4502,Cravinhos,Município,Municipality,,,34928
4503,33,BRA,Brazil,24,São Paulo,4503,Cristais Paulista,Município,Municipality,,,10513
4504,33,BRA,Brazil,24,São Paulo,4504,Cruzália,Município,Municipality,,,2041
4505,33,BRA,Brazil,24,São Paulo,4505,Cruzeiro,Município,Municipality,,,74752
4506,33,BRA,Brazil,24,São Paulo,4506,Cubatão,Município,Municipality,,,104747
4507,33,BRA,Brazil,24,São Paulo,4507,Cunha,Município,Municipality,,,23002
4508,33,BRA,Brazil,24,São Paulo,4508,Descalvado,Município,Municipality,,,33104
4509,33,BRA,Brazil,24,São Paulo,4509,Diadema,Município,Municipality,,,402796
4510,33,BRA,Brazil,24,São Paulo,4510,Dirce Reis,Município,Municipality,,,1599
4511,33,BRA,Brazil,24,São Paulo,4511,Divinolândia,Município,Municipality,,,11385
